ps1_judgement_id	testset	ps1_id	langsrc	ps2_id	rank	tgt-1_score	tgt-2_score	ps2_judgement_id	langtgt	src-1	src-2	tgt-1	tgt-2	ref	
330	wmt12qe-training	330	es	332	-1	5.0	4.8	332	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	In the province of Maguindanao, in the south of the Philippines, martial law has been declared due to the recent massacre which left 57 people dead.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	En la provincia de Maguindanao, en el sur de Filipinas, la ley marcial ha sido declarado debido a la reciente masacre que dejó 57 muertos.		
330	wmt12qe-training	330	es	333	-1	5.0	4.5	333	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The governor of this southern Filipino province has been arrested on suspicion of involvement in the massacre, together with his father Andal Ampatuan, the patriarch of the influential Ampatuan family.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	El gobernador de la provincia del sur de filipinos ha sido detenido bajo sospecha de participación en la masacre, junto con su padre Andal Ampatuan, el patriarca de la familia Ampatuan influyentes.		
330	wmt12qe-training	330	es	334	0	5.0	5.0	334	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Muslim separatists are also active on Mindanao.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Los separatistas musulmanes también están activos en Mindanao.		
330	wmt12qe-training	330	es	335	-1	5.0	4.2	335	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	But on Tuesday, these separatists renewed peace talks with the Filipino government.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Pero el martes, estos separatistas la reanudación de las conversaciones de paz con el Gobierno filipino.		
330	wmt12qe-training	330	es	336	0	5.0	5.0	336	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The story of South Africa affects everyone, says Morgan Freeman alias Mandela	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	La historia de Sudáfrica afecta a todo el mundo, dice Morgan Freeman alias Mandela		
330	wmt12qe-training	330	es	337	-1	5.0	4.0	337	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	In the next few days, the new Hollywood film Invictus by Clint Eastwood will hit American cinemas, depicting part of the life of the former South African president Nelson Mandela.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	En los próximos días, la nueva película de Hollywood Invictus por Clint Eastwood afectará a los cines estadounidenses, que representan una parte de la vida del ex presidente sudafricano Nelson Mandela.		
330	wmt12qe-training	330	es	338	-1	5.0	3.7	338	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The role of the world-famous opponent of apartheid is taken on by Morgan Freeman, who was apparently chosen years ago by Mandela himself for his talent.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	El papel del mundo-famoso oponente del apartheid es asumido por Morgan Freeman, que fue elegido hace años, al parecer, por el propio Mandela por su talento.		
330	wmt12qe-training	330	es	339	-1	5.0	2.3	339	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	The supporting male role of the legendary South African rugby champion Francois Pienaar is played by Matt Damon.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	El apoyo del legendario papel masculino sudafricano campeón de rugby Francois Pienaar es desempeñado por Matt Damon.		
330	wmt12qe-training	330	es	340	0	5.0	5.0	340	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Nelson Mandela	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Nelson Mandela		
330	wmt12qe-training	330	es	341	-1	5.0	4.7	341	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	Nelson Rolihlahla Mandela was born on July 18th, 1918 in Mvez, in South Africa.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Nelson Mandela Rolihlahla nació el 18 de julio de 1918, en Mvez, en Sudáfrica.		
330	wmt12qe-training	330	es	342	0	5.0	5.0	342	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	In 1988 he was awarded the Sakharov Prize for Freedom of Thought, and in 1993 received the Nobel Peace Prize with de Klerk.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	En 1988 fue galardonado con el Premio Sajarov a la Libertad de Conciencia, y en 1993 recibió el Premio Nobel de la Paz con De Klerk.		
330	wmt12qe-training	330	es	343	-1	5.0	4.2	343	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	He was president of South Africa from 1994 to 1999.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	l era presidente de Sudáfrica de 1994 a 1999.		
330	wmt12qe-training	330	es	344	-1	5.0	3.3	344	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	There were great expectations, as he appeared in public at a time when not only was South Africa busy preparing for the football world championship, but the media was also rife with worrying news about increasing racial hatred and discrimination by the black majority.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Había grandes expectativas, como ha aparecido en público en un momento en que no sólo fue Sudáfrica ocupada preparando para el campeonato mundial de fútbol, pero los medios de comunicación también estaba plagado de preocupantes noticias sobre el aumento de odio racial y la discriminación por la mayoría negra.		
330	wmt12qe-training	330	es	345	-1	5.0	2.2	345	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	According to the AP news agency, the response to the new film has so far been generally positive in South Africa, despite the number of objections to "brat-pack" Hollywood stars being cast in the main roles.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Según la agencia de noticias reunirá con el PA, la respuesta a la nueva película hasta ahora ha sido en general positivo en Sudáfrica, a pesar de que el número de objeciones a "brat-paquete" estrellas de Hollywood se emitidos en los principales papeles.		
330	wmt12qe-training	330	es	346	0	5.0	5.0	346	en	According to AFP, the gunmen are part of the New People's Army (NPA), which is the armed faction of the Communist Party of the Philippines (CPP).	However, despite what he says, Morgan Freeman is proud of the new film.	Según AFP, los pistoleros forman parte del Nuevo Ejército Popular (NPA), que es la facción armada del Partido Comunista de Filipinas (CPP).	Sin embargo, a pesar de lo que dice, Morgan Freeman está orgulloso de la nueva película.		
